,customer_no,timestamp,location,origin
44734,wednesday_1219,2019-09-04 19:07:00,checkout,wednesday
44735,wednesday_122,2019-09-04 08:10:00,drinks,wednesday
44736,wednesday_122,2019-09-04 08:11:00,checkout,wednesday
44737,wednesday_1220,2019-09-04 19:03:00,spices,wednesday
44738,wednesday_1220,2019-09-04 19:04:00,drinks,wednesday
44739,wednesday_1220,2019-09-04 19:05:00,spices,wednesday
44740,wednesday_1220,2019-09-04 19:06:00,fruit,wednesday
44741,wednesday_1220,2019-09-04 19:07:00,fruit,wednesday
44742,wednesday_1220,2019-09-04 19:08:00,fruit,wednesday
44743,wednesday_1220,2019-09-04 19:09:00,fruit,wednesday
44744,wednesday_1220,2019-09-04 19:10:00,checkout,wednesday
44745,wednesday_1221,2019-09-04 19:03:00,drinks,wednesday
44746,wednesday_1221,2019-09-04 19:04:00,drinks,wednesday
44747,wednesday_1221,2019-09-04 19:05:00,drinks,wednesday
44748,wednesday_1221,2019-09-04 19:06:00,drinks,wednesday
44749,wednesday_1221,2019-09-04 19:07:00,checkout,wednesday
44750,wednesday_1222,2019-09-04 19:04:00,spices,wednesday
44751,wednesday_1222,2019-09-04 19:05:00,spices,wednesday
44752,wednesday_1222,2019-09-04 19:06:00,drinks,wednesday
44753,wednesday_1222,2019-09-04 19:07:00,fruit,wednesday
44754,wednesday_1222,2019-09-04 19:08:00,checkout,wednesday
44755,wednesday_1223,2019-09-04 19:05:00,drinks,wednesday
44756,wednesday_1223,2019-09-04 19:06:00,drinks,wednesday
44757,wednesday_1223,2019-09-04 19:07:00,drinks,wednesday
44758,wednesday_1223,2019-09-04 19:08:00,drinks,wednesday
44759,wednesday_1223,2019-09-04 19:09:00,drinks,wednesday
44760,wednesday_1223,2019-09-04 19:10:00,checkout,wednesday
44761,wednesday_1224,2019-09-04 19:05:00,dairy,wednesday
44762,wednesday_1224,2019-09-04 19:06:00,dairy,wednesday
44763,wednesday_1224,2019-09-04 19:07:00,dairy,wednesday
44764,wednesday_1224,2019-09-04 19:08:00,dairy,wednesday
44765,wednesday_1224,2019-09-04 19:09:00,dairy,wednesday
44766,wednesday_1224,2019-09-04 19:10:00,dairy,wednesday
44767,wednesday_1224,2019-09-04 19:11:00,dairy,wednesday
44768,wednesday_1224,2019-09-04 19:12:00,dairy,wednesday
44769,wednesday_1224,2019-09-04 19:13:00,dairy,wednesday
44770,wednesday_1224,2019-09-04 19:14:00,drinks,wednesday
44771,wednesday_1224,2019-09-04 19:15:00,drinks,wednesday
44772,wednesday_1224,2019-09-04 19:16:00,drinks,wednesday
44773,wednesday_1224,2019-09-04 19:17:00,checkout,wednesday
44774,wednesday_1225,2019-09-04 19:05:00,spices,wednesday
44775,wednesday_1225,2019-09-04 19:06:00,spices,wednesday
44776,wednesday_1225,2019-09-04 19:07:00,checkout,wednesday
44777,wednesday_1226,2019-09-04 19:05:00,fruit,wednesday
44778,wednesday_1226,2019-09-04 19:06:00,spices,wednesday
44779,wednesday_1226,2019-09-04 19:07:00,fruit,wednesday
44780,wednesday_1226,2019-09-04 19:08:00,drinks,wednesday
44781,wednesday_1226,2019-09-04 19:09:00,drinks,wednesday
44782,wednesday_1226,2019-09-04 19:10:00,drinks,wednesday
44783,wednesday_1226,2019-09-04 19:11:00,drinks,wednesday
44784,wednesday_1226,2019-09-04 19:12:00,fruit,wednesday
44785,wednesday_1226,2019-09-04 19:13:00,dairy,wednesday
44786,wednesday_1226,2019-09-04 19:14:00,dairy,wednesday
44787,wednesday_1226,2019-09-04 19:15:00,dairy,wednesday
44788,wednesday_1226,2019-09-04 19:16:00,dairy,wednesday
44789,wednesday_1226,2019-09-04 19:17:00,drinks,wednesday
44790,wednesday_1226,2019-09-04 19:18:00,drinks,wednesday
44791,wednesday_1226,2019-09-04 19:19:00,drinks,wednesday
44792,wednesday_1226,2019-09-04 19:20:00,checkout,wednesday
44793,wednesday_1227,2019-09-04 19:05:00,fruit,wednesday
44794,wednesday_1227,2019-09-04 19:06:00,fruit,wednesday
44795,wednesday_1227,2019-09-04 19:07:00,fruit,wednesday
44796,wednesday_1227,2019-09-04 19:08:00,spices,wednesday
44797,wednesday_1227,2019-09-04 19:09:00,dairy,wednesday
44798,wednesday_1227,2019-09-04 19:10:00,dairy,wednesday
44799,wednesday_1227,2019-09-04 19:11:00,dairy,wednesday
44800,wednesday_1227,2019-09-04 19:12:00,dairy,wednesday
44801,wednesday_1227,2019-09-04 19:13:00,checkout,wednesday
44802,wednesday_1228,2019-09-04 19:06:00,drinks,wednesday
44803,wednesday_1228,2019-09-04 19:07:00,checkout,wednesday
44804,wednesday_1229,2019-09-04 19:06:00,fruit,wednesday
44805,wednesday_1229,2019-09-04 19:07:00,fruit,wednesday
44806,wednesday_1229,2019-09-04 19:08:00,fruit,wednesday
44807,wednesday_1229,2019-09-04 19:09:00,fruit,wednesday
44808,wednesday_1229,2019-09-04 19:10:00,fruit,wednesday
44809,wednesday_1229,2019-09-04 19:11:00,fruit,wednesday
44810,wednesday_1229,2019-09-04 19:12:00,spices,wednesday
44811,wednesday_1229,2019-09-04 19:13:00,drinks,wednesday
44812,wednesday_1229,2019-09-04 19:14:00,drinks,wednesday
44813,wednesday_1229,2019-09-04 19:15:00,drinks,wednesday
44814,wednesday_1229,2019-09-04 19:16:00,spices,wednesday
44815,wednesday_1229,2019-09-04 19:17:00,fruit,wednesday
44816,wednesday_1229,2019-09-04 19:18:00,spices,wednesday
44817,wednesday_1229,2019-09-04 19:19:00,spices,wednesday
44818,wednesday_1229,2019-09-04 19:20:00,spices,wednesday
44819,wednesday_1229,2019-09-04 19:21:00,dairy,wednesday
44820,wednesday_1229,2019-09-04 19:22:00,fruit,wednesday
44821,wednesday_1229,2019-09-04 19:23:00,fruit,wednesday
44822,wednesday_1229,2019-09-04 19:24:00,fruit,wednesday
44823,wednesday_1229,2019-09-04 19:25:00,fruit,wednesday
44824,wednesday_1229,2019-09-04 19:26:00,fruit,wednesday
44825,wednesday_1229,2019-09-04 19:27:00,fruit,wednesday
44826,wednesday_1229,2019-09-04 19:28:00,fruit,wednesday
44827,wednesday_1229,2019-09-04 19:29:00,checkout,wednesday
44828,wednesday_123,2019-09-04 08:10:00,fruit,wednesday
44829,wednesday_123,2019-09-04 08:11:00,fruit,wednesday
44830,wednesday_123,2019-09-04 08:12:00,fruit,wednesday
44831,wednesday_123,2019-09-04 08:13:00,checkout,wednesday
44832,wednesday_1230,2019-09-04 19:06:00,dairy,wednesday
44833,wednesday_1230,2019-09-04 19:07:00,dairy,wednesday
44834,wednesday_1230,2019-09-04 19:08:00,dairy,wednesday
44835,wednesday_1230,2019-09-04 19:09:00,dairy,wednesday
44836,wednesday_1230,2019-09-04 19:10:00,dairy,wednesday
44837,wednesday_1230,2019-09-04 19:11:00,dairy,wednesday
44838,wednesday_1230,2019-09-04 19:12:00,dairy,wednesday
44839,wednesday_1230,2019-09-04 19:13:00,dairy,wednesday
44840,wednesday_1230,2019-09-04 19:14:00,drinks,wednesday
44841,wednesday_1230,2019-09-04 19:15:00,spices,wednesday
44842,wednesday_1230,2019-09-04 19:16:00,fruit,wednesday
44843,wednesday_1230,2019-09-04 19:17:00,checkout,wednesday
44844,wednesday_1231,2019-09-04 19:06:00,spices,wednesday
44845,wednesday_1231,2019-09-04 19:07:00,drinks,wednesday
44846,wednesday_1231,2019-09-04 19:08:00,drinks,wednesday
44847,wednesday_1231,2019-09-04 19:09:00,drinks,wednesday
44848,wednesday_1231,2019-09-04 19:10:00,drinks,wednesday
44849,wednesday_1231,2019-09-04 19:11:00,checkout,wednesday
44850,wednesday_1232,2019-09-04 19:06:00,fruit,wednesday
44851,wednesday_1232,2019-09-04 19:07:00,fruit,wednesday
44852,wednesday_1232,2019-09-04 19:08:00,fruit,wednesday
44853,wednesday_1232,2019-09-04 19:09:00,fruit,wednesday
44854,wednesday_1232,2019-09-04 19:10:00,fruit,wednesday
44855,wednesday_1232,2019-09-04 19:11:00,checkout,wednesday
44856,wednesday_1233,2019-09-04 19:07:00,spices,wednesday
44857,wednesday_1233,2019-09-04 19:08:00,checkout,wednesday
44858,wednesday_1234,2019-09-04 19:07:00,drinks,wednesday
44859,wednesday_1234,2019-09-04 19:08:00,spices,wednesday
44860,wednesday_1234,2019-09-04 19:09:00,dairy,wednesday
44861,wednesday_1234,2019-09-04 19:10:00,spices,wednesday
44862,wednesday_1234,2019-09-04 19:11:00,spices,wednesday
44863,wednesday_1234,2019-09-04 19:12:00,spices,wednesday
44864,wednesday_1234,2019-09-04 19:13:00,dairy,wednesday
44865,wednesday_1234,2019-09-04 19:14:00,spices,wednesday
44866,wednesday_1234,2019-09-04 19:15:00,dairy,wednesday
44867,wednesday_1234,2019-09-04 19:16:00,checkout,wednesday
44868,wednesday_1235,2019-09-04 19:07:00,drinks,wednesday
44869,wednesday_1235,2019-09-04 19:08:00,checkout,wednesday
44870,wednesday_1236,2019-09-04 19:08:00,dairy,wednesday
44871,wednesday_1236,2019-09-04 19:09:00,drinks,wednesday
44872,wednesday_1236,2019-09-04 19:10:00,drinks,wednesday
44873,wednesday_1236,2019-09-04 19:11:00,checkout,wednesday
44874,wednesday_1237,2019-09-04 19:08:00,dairy,wednesday
44875,wednesday_1237,2019-09-04 19:09:00,dairy,wednesday
44876,wednesday_1237,2019-09-04 19:10:00,dairy,wednesday
44877,wednesday_1237,2019-09-04 19:11:00,fruit,wednesday
44878,wednesday_1237,2019-09-04 19:12:00,checkout,wednesday
44879,wednesday_1238,2019-09-04 19:08:00,fruit,wednesday
44880,wednesday_1238,2019-09-04 19:09:00,dairy,wednesday
44881,wednesday_1238,2019-09-04 19:10:00,dairy,wednesday
44882,wednesday_1238,2019-09-04 19:11:00,dairy,wednesday
44883,wednesday_1238,2019-09-04 19:12:00,dairy,wednesday
44884,wednesday_1238,2019-09-04 19:13:00,checkout,wednesday
44885,wednesday_1239,2019-09-04 19:08:00,fruit,wednesday
44886,wednesday_1239,2019-09-04 19:09:00,fruit,wednesday
44887,wednesday_1239,2019-09-04 19:10:00,fruit,wednesday
44888,wednesday_1239,2019-09-04 19:11:00,dairy,wednesday
44889,wednesday_1239,2019-09-04 19:12:00,drinks,wednesday
44890,wednesday_1239,2019-09-04 19:13:00,fruit,wednesday
44891,wednesday_1239,2019-09-04 19:14:00,fruit,wednesday
44892,wednesday_1239,2019-09-04 19:15:00,dairy,wednesday
44893,wednesday_1239,2019-09-04 19:16:00,dairy,wednesday
44894,wednesday_1239,2019-09-04 19:17:00,dairy,wednesday
44895,wednesday_1239,2019-09-04 19:18:00,dairy,wednesday
44896,wednesday_1239,2019-09-04 19:19:00,fruit,wednesday
44897,wednesday_1239,2019-09-04 19:20:00,drinks,wednesday
44898,wednesday_1239,2019-09-04 19:21:00,drinks,wednesday
44899,wednesday_1239,2019-09-04 19:22:00,drinks,wednesday
44900,wednesday_1239,2019-09-04 19:23:00,checkout,wednesday
44901,wednesday_124,2019-09-04 08:10:00,dairy,wednesday
44902,wednesday_124,2019-09-04 08:11:00,fruit,wednesday
44903,wednesday_124,2019-09-04 08:12:00,checkout,wednesday
44904,wednesday_1240,2019-09-04 19:08:00,fruit,wednesday
44905,wednesday_1240,2019-09-04 19:09:00,dairy,wednesday
44906,wednesday_1240,2019-09-04 19:10:00,dairy,wednesday
44907,wednesday_1240,2019-09-04 19:11:00,dairy,wednesday
44908,wednesday_1240,2019-09-04 19:12:00,dairy,wednesday
44909,wednesday_1240,2019-09-04 19:13:00,dairy,wednesday
44910,wednesday_1240,2019-09-04 19:14:00,dairy,wednesday
44911,wednesday_1240,2019-09-04 19:15:00,dairy,wednesday
44912,wednesday_1240,2019-09-04 19:16:00,dairy,wednesday
44913,wednesday_1240,2019-09-04 19:17:00,dairy,wednesday
44914,wednesday_1240,2019-09-04 19:18:00,dairy,wednesday
44915,wednesday_1240,2019-09-04 19:19:00,dairy,wednesday
44916,wednesday_1240,2019-09-04 19:20:00,dairy,wednesday
44917,wednesday_1240,2019-09-04 19:21:00,drinks,wednesday
44918,wednesday_1240,2019-09-04 19:22:00,checkout,wednesday
44919,wednesday_1241,2019-09-04 19:08:00,fruit,wednesday
44920,wednesday_1241,2019-09-04 19:09:00,fruit,wednesday
44921,wednesday_1241,2019-09-04 19:10:00,fruit,wednesday
44922,wednesday_1241,2019-09-04 19:11:00,checkout,wednesday
44923,wednesday_1242,2019-09-04 19:09:00,dairy,wednesday
44924,wednesday_1242,2019-09-04 19:10:00,dairy,wednesday
44925,wednesday_1242,2019-09-04 19:11:00,dairy,wednesday
44926,wednesday_1242,2019-09-04 19:12:00,checkout,wednesday
44927,wednesday_1243,2019-09-04 19:10:00,drinks,wednesday
44928,wednesday_1243,2019-09-04 19:11:00,spices,wednesday
44929,wednesday_1243,2019-09-04 19:12:00,spices,wednesday
44930,wednesday_1243,2019-09-04 19:13:00,spices,wednesday
44931,wednesday_1243,2019-09-04 19:14:00,drinks,wednesday
44932,wednesday_1243,2019-09-04 19:15:00,drinks,wednesday
44933,wednesday_1243,2019-09-04 19:16:00,spices,wednesday
44934,wednesday_1243,2019-09-04 19:17:00,drinks,wednesday
44935,wednesday_1243,2019-09-04 19:18:00,spices,wednesday
44936,wednesday_1243,2019-09-04 19:19:00,fruit,wednesday
44937,wednesday_1243,2019-09-04 19:20:00,checkout,wednesday
44938,wednesday_1244,2019-09-04 19:10:00,fruit,wednesday
44939,wednesday_1244,2019-09-04 19:11:00,fruit,wednesday
44940,wednesday_1244,2019-09-04 19:12:00,checkout,wednesday
44941,wednesday_1245,2019-09-04 19:10:00,fruit,wednesday
44942,wednesday_1245,2019-09-04 19:11:00,fruit,wednesday
44943,wednesday_1245,2019-09-04 19:12:00,fruit,wednesday
44944,wednesday_1245,2019-09-04 19:13:00,fruit,wednesday
44945,wednesday_1245,2019-09-04 19:14:00,dairy,wednesday
44946,wednesday_1245,2019-09-04 19:15:00,dairy,wednesday
44947,wednesday_1245,2019-09-04 19:16:00,dairy,wednesday
44948,wednesday_1245,2019-09-04 19:17:00,dairy,wednesday
44949,wednesday_1245,2019-09-04 19:18:00,dairy,wednesday
44950,wednesday_1245,2019-09-04 19:19:00,checkout,wednesday
44951,wednesday_1246,2019-09-04 19:10:00,fruit,wednesday
44952,wednesday_1246,2019-09-04 19:11:00,drinks,wednesday
44953,wednesday_1246,2019-09-04 19:12:00,fruit,wednesday
44954,wednesday_1246,2019-09-04 19:13:00,fruit,wednesday
44955,wednesday_1246,2019-09-04 19:14:00,fruit,wednesday
44956,wednesday_1246,2019-09-04 19:15:00,fruit,wednesday
44957,wednesday_1246,2019-09-04 19:16:00,drinks,wednesday
44958,wednesday_1246,2019-09-04 19:17:00,drinks,wednesday
44959,wednesday_1246,2019-09-04 19:18:00,drinks,wednesday
44960,wednesday_1246,2019-09-04 19:19:00,checkout,wednesday
44961,wednesday_1247,2019-09-04 19:11:00,fruit,wednesday
44962,wednesday_1247,2019-09-04 19:12:00,checkout,wednesday
44963,wednesday_1248,2019-09-04 19:12:00,spices,wednesday
44964,wednesday_1248,2019-09-04 19:13:00,spices,wednesday
44965,wednesday_1248,2019-09-04 19:14:00,dairy,wednesday
44966,wednesday_1248,2019-09-04 19:15:00,fruit,wednesday
44967,wednesday_1248,2019-09-04 19:16:00,spices,wednesday
44968,wednesday_1248,2019-09-04 19:17:00,drinks,wednesday
44969,wednesday_1248,2019-09-04 19:18:00,drinks,wednesday
44970,wednesday_1248,2019-09-04 19:19:00,checkout,wednesday
44971,wednesday_1249,2019-09-04 19:12:00,fruit,wednesday
44972,wednesday_1249,2019-09-04 19:13:00,fruit,wednesday
44973,wednesday_1249,2019-09-04 19:14:00,checkout,wednesday
44974,wednesday_125,2019-09-04 08:13:00,dairy,wednesday
44975,wednesday_125,2019-09-04 08:14:00,dairy,wednesday
44976,wednesday_125,2019-09-04 08:15:00,dairy,wednesday
44977,wednesday_125,2019-09-04 08:16:00,drinks,wednesday
44978,wednesday_125,2019-09-04 08:17:00,checkout,wednesday
44979,wednesday_1250,2019-09-04 19:12:00,dairy,wednesday
44980,wednesday_1250,2019-09-04 19:13:00,dairy,wednesday
44981,wednesday_1250,2019-09-04 19:14:00,dairy,wednesday
44982,wednesday_1250,2019-09-04 19:15:00,fruit,wednesday
44983,wednesday_1250,2019-09-04 19:16:00,fruit,wednesday
44984,wednesday_1250,2019-09-04 19:17:00,fruit,wednesday
44985,wednesday_1250,2019-09-04 19:18:00,checkout,wednesday
44986,wednesday_1251,2019-09-04 19:13:00,spices,wednesday
44987,wednesday_1251,2019-09-04 19:14:00,fruit,wednesday
44988,wednesday_1251,2019-09-04 19:15:00,fruit,wednesday
44989,wednesday_1251,2019-09-04 19:16:00,drinks,wednesday
44990,wednesday_1251,2019-09-04 19:17:00,checkout,wednesday
44991,wednesday_1252,2019-09-04 19:13:00,dairy,wednesday
44992,wednesday_1252,2019-09-04 19:14:00,dairy,wednesday
44993,wednesday_1252,2019-09-04 19:15:00,dairy,wednesday
44994,wednesday_1252,2019-09-04 19:16:00,dairy,wednesday
44995,wednesday_1252,2019-09-04 19:17:00,dairy,wednesday
44996,wednesday_1252,2019-09-04 19:18:00,fruit,wednesday
44997,wednesday_1252,2019-09-04 19:19:00,drinks,wednesday
44998,wednesday_1252,2019-09-04 19:20:00,drinks,wednesday
44999,wednesday_1252,2019-09-04 19:21:00,drinks,wednesday
45000,wednesday_1252,2019-09-04 19:22:00,drinks,wednesday
45001,wednesday_1252,2019-09-04 19:23:00,drinks,wednesday
45002,wednesday_1252,2019-09-04 19:24:00,drinks,wednesday
45003,wednesday_1252,2019-09-04 19:25:00,checkout,wednesday
45004,wednesday_1253,2019-09-04 19:13:00,dairy,wednesday
45005,wednesday_1253,2019-09-04 19:14:00,dairy,wednesday
45006,wednesday_1253,2019-09-04 19:15:00,dairy,wednesday
45007,wednesday_1253,2019-09-04 19:16:00,dairy,wednesday
45008,wednesday_1253,2019-09-04 19:17:00,dairy,wednesday
45009,wednesday_1253,2019-09-04 19:18:00,dairy,wednesday
45010,wednesday_1253,2019-09-04 19:19:00,dairy,wednesday
45011,wednesday_1253,2019-09-04 19:20:00,dairy,wednesday
45012,wednesday_1253,2019-09-04 19:21:00,dairy,wednesday
45013,wednesday_1253,2019-09-04 19:22:00,dairy,wednesday
45014,wednesday_1253,2019-09-04 19:23:00,dairy,wednesday
45015,wednesday_1253,2019-09-04 19:24:00,spices,wednesday
45016,wednesday_1253,2019-09-04 19:25:00,fruit,wednesday
45017,wednesday_1253,2019-09-04 19:26:00,checkout,wednesday
45018,wednesday_1254,2019-09-04 19:13:00,drinks,wednesday
45019,wednesday_1254,2019-09-04 19:14:00,spices,wednesday
45020,wednesday_1254,2019-09-04 19:15:00,checkout,wednesday
45021,wednesday_1255,2019-09-04 19:13:00,fruit,wednesday
45022,wednesday_1255,2019-09-04 19:14:00,fruit,wednesday
45023,wednesday_1255,2019-09-04 19:15:00,checkout,wednesday
45024,wednesday_1256,2019-09-04 19:14:00,fruit,wednesday
45025,wednesday_1256,2019-09-04 19:15:00,fruit,wednesday
45026,wednesday_1256,2019-09-04 19:16:00,checkout,wednesday
45027,wednesday_1257,2019-09-04 19:14:00,dairy,wednesday
45028,wednesday_1257,2019-09-04 19:15:00,dairy,wednesday
45029,wednesday_1257,2019-09-04 19:16:00,dairy,wednesday
45030,wednesday_1257,2019-09-04 19:17:00,dairy,wednesday
45031,wednesday_1257,2019-09-04 19:18:00,spices,wednesday
45032,wednesday_1257,2019-09-04 19:19:00,checkout,wednesday
45033,wednesday_1258,2019-09-04 19:14:00,fruit,wednesday
45034,wednesday_1258,2019-09-04 19:15:00,fruit,wednesday
45035,wednesday_1258,2019-09-04 19:16:00,fruit,wednesday
45036,wednesday_1258,2019-09-04 19:17:00,fruit,wednesday
45037,wednesday_1258,2019-09-04 19:18:00,fruit,wednesday
45038,wednesday_1258,2019-09-04 19:19:00,checkout,wednesday
45039,wednesday_1259,2019-09-04 19:14:00,drinks,wednesday
45040,wednesday_1259,2019-09-04 19:15:00,fruit,wednesday
45041,wednesday_1259,2019-09-04 19:16:00,fruit,wednesday
45042,wednesday_1259,2019-09-04 19:17:00,fruit,wednesday
45043,wednesday_1259,2019-09-04 19:18:00,fruit,wednesday
45044,wednesday_1259,2019-09-04 19:19:00,fruit,wednesday
45045,wednesday_1259,2019-09-04 19:20:00,fruit,wednesday
45046,wednesday_1259,2019-09-04 19:21:00,spices,wednesday
45047,wednesday_1259,2019-09-04 19:22:00,dairy,wednesday
45048,wednesday_1259,2019-09-04 19:23:00,dairy,wednesday
45049,wednesday_1259,2019-09-04 19:24:00,dairy,wednesday
45050,wednesday_1259,2019-09-04 19:25:00,dairy,wednesday
45051,wednesday_1259,2019-09-04 19:26:00,checkout,wednesday
45052,wednesday_126,2019-09-04 08:13:00,spices,wednesday
45053,wednesday_126,2019-09-04 08:14:00,drinks,wednesday
45054,wednesday_126,2019-09-04 08:15:00,drinks,wednesday
45055,wednesday_126,2019-09-04 08:16:00,checkout,wednesday
45056,wednesday_1260,2019-09-04 19:14:00,spices,wednesday
45057,wednesday_1260,2019-09-04 19:15:00,dairy,wednesday
45058,wednesday_1260,2019-09-04 19:16:00,dairy,wednesday
45059,wednesday_1260,2019-09-04 19:17:00,dairy,wednesday
45060,wednesday_1260,2019-09-04 19:18:00,checkout,wednesday
45061,wednesday_1261,2019-09-04 19:14:00,spices,wednesday
45062,wednesday_1261,2019-09-04 19:15:00,fruit,wednesday
45063,wednesday_1261,2019-09-04 19:16:00,fruit,wednesday
45064,wednesday_1261,2019-09-04 19:17:00,dairy,wednesday
45065,wednesday_1261,2019-09-04 19:18:00,dairy,wednesday
45066,wednesday_1261,2019-09-04 19:19:00,checkout,wednesday
45067,wednesday_1262,2019-09-04 19:14:00,dairy,wednesday
45068,wednesday_1262,2019-09-04 19:15:00,dairy,wednesday
45069,wednesday_1262,2019-09-04 19:16:00,dairy,wednesday
45070,wednesday_1262,2019-09-04 19:17:00,dairy,wednesday
45071,wednesday_1262,2019-09-04 19:18:00,dairy,wednesday
45072,wednesday_1262,2019-09-04 19:19:00,dairy,wednesday
45073,wednesday_1262,2019-09-04 19:20:00,dairy,wednesday
45074,wednesday_1262,2019-09-04 19:21:00,dairy,wednesday
45075,wednesday_1262,2019-09-04 19:22:00,drinks,wednesday
45076,wednesday_1262,2019-09-04 19:23:00,checkout,wednesday
45077,wednesday_1263,2019-09-04 19:15:00,dairy,wednesday
45078,wednesday_1263,2019-09-04 19:16:00,fruit,wednesday
45079,wednesday_1263,2019-09-04 19:17:00,fruit,wednesday
45080,wednesday_1263,2019-09-04 19:18:00,fruit,wednesday
45081,wednesday_1263,2019-09-04 19:19:00,spices,wednesday
45082,wednesday_1263,2019-09-04 19:20:00,fruit,wednesday
45083,wednesday_1263,2019-09-04 19:21:00,fruit,wednesday
45084,wednesday_1263,2019-09-04 19:22:00,fruit,wednesday
45085,wednesday_1263,2019-09-04 19:23:00,fruit,wednesday
45086,wednesday_1263,2019-09-04 19:24:00,checkout,wednesday
45087,wednesday_1264,2019-09-04 19:15:00,dairy,wednesday
45088,wednesday_1264,2019-09-04 19:16:00,dairy,wednesday
45089,wednesday_1264,2019-09-04 19:17:00,dairy,wednesday
45090,wednesday_1264,2019-09-04 19:18:00,dairy,wednesday
45091,wednesday_1264,2019-09-04 19:19:00,dairy,wednesday
45092,wednesday_1264,2019-09-04 19:20:00,dairy,wednesday
45093,wednesday_1264,2019-09-04 19:21:00,fruit,wednesday
45094,wednesday_1264,2019-09-04 19:22:00,checkout,wednesday
45095,wednesday_1265,2019-09-04 19:15:00,dairy,wednesday
45096,wednesday_1265,2019-09-04 19:16:00,drinks,wednesday
45097,wednesday_1265,2019-09-04 19:17:00,drinks,wednesday
45098,wednesday_1265,2019-09-04 19:18:00,spices,wednesday
45099,wednesday_1265,2019-09-04 19:19:00,drinks,wednesday
45100,wednesday_1265,2019-09-04 19:20:00,drinks,wednesday
45101,wednesday_1265,2019-09-04 19:21:00,dairy,wednesday
45102,wednesday_1265,2019-09-04 19:22:00,drinks,wednesday
45103,wednesday_1265,2019-09-04 19:23:00,drinks,wednesday
45104,wednesday_1265,2019-09-04 19:24:00,drinks,wednesday
45105,wednesday_1265,2019-09-04 19:25:00,drinks,wednesday
45106,wednesday_1265,2019-09-04 19:26:00,checkout,wednesday
45107,wednesday_1266,2019-09-04 19:15:00,fruit,wednesday
45108,wednesday_1266,2019-09-04 19:16:00,fruit,wednesday
45109,wednesday_1266,2019-09-04 19:17:00,fruit,wednesday
45110,wednesday_1266,2019-09-04 19:18:00,checkout,wednesday
45111,wednesday_1267,2019-09-04 19:16:00,fruit,wednesday
45112,wednesday_1267,2019-09-04 19:17:00,fruit,wednesday
45113,wednesday_1267,2019-09-04 19:18:00,fruit,wednesday
45114,wednesday_1267,2019-09-04 19:19:00,drinks,wednesday
45115,wednesday_1267,2019-09-04 19:20:00,checkout,wednesday
45116,wednesday_1268,2019-09-04 19:16:00,drinks,wednesday
45117,wednesday_1268,2019-09-04 19:17:00,drinks,wednesday
45118,wednesday_1268,2019-09-04 19:18:00,drinks,wednesday
45119,wednesday_1268,2019-09-04 19:19:00,dairy,wednesday
45120,wednesday_1268,2019-09-04 19:20:00,fruit,wednesday
45121,wednesday_1268,2019-09-04 19:21:00,fruit,wednesday
45122,wednesday_1268,2019-09-04 19:22:00,checkout,wednesday
45123,wednesday_1269,2019-09-04 19:16:00,fruit,wednesday
45124,wednesday_1269,2019-09-04 19:17:00,fruit,wednesday
45125,wednesday_1269,2019-09-04 19:18:00,dairy,wednesday
45126,wednesday_1269,2019-09-04 19:19:00,dairy,wednesday
45127,wednesday_1269,2019-09-04 19:20:00,fruit,wednesday
45128,wednesday_1269,2019-09-04 19:21:00,checkout,wednesday
45129,wednesday_127,2019-09-04 08:13:00,dairy,wednesday
45130,wednesday_127,2019-09-04 08:14:00,dairy,wednesday
45131,wednesday_127,2019-09-04 08:15:00,dairy,wednesday
45132,wednesday_127,2019-09-04 08:16:00,dairy,wednesday
45133,wednesday_127,2019-09-04 08:17:00,checkout,wednesday
45134,wednesday_1270,2019-09-04 19:17:00,dairy,wednesday
45135,wednesday_1270,2019-09-04 19:18:00,dairy,wednesday
45136,wednesday_1270,2019-09-04 19:19:00,dairy,wednesday
45137,wednesday_1270,2019-09-04 19:20:00,dairy,wednesday
45138,wednesday_1270,2019-09-04 19:21:00,dairy,wednesday
45139,wednesday_1270,2019-09-04 19:22:00,dairy,wednesday
45140,wednesday_1270,2019-09-04 19:23:00,dairy,wednesday
45141,wednesday_1270,2019-09-04 19:24:00,drinks,wednesday
45142,wednesday_1270,2019-09-04 19:25:00,drinks,wednesday
45143,wednesday_1270,2019-09-04 19:26:00,checkout,wednesday
45144,wednesday_1271,2019-09-04 19:17:00,fruit,wednesday
45145,wednesday_1271,2019-09-04 19:18:00,checkout,wednesday
45146,wednesday_1272,2019-09-04 19:17:00,fruit,wednesday
45147,wednesday_1272,2019-09-04 19:18:00,fruit,wednesday
45148,wednesday_1272,2019-09-04 19:19:00,fruit,wednesday
45149,wednesday_1272,2019-09-04 19:20:00,fruit,wednesday
45150,wednesday_1272,2019-09-04 19:21:00,fruit,wednesday
45151,wednesday_1272,2019-09-04 19:22:00,fruit,wednesday
45152,wednesday_1272,2019-09-04 19:23:00,checkout,wednesday
45153,wednesday_1273,2019-09-04 19:17:00,fruit,wednesday
45154,wednesday_1273,2019-09-04 19:18:00,fruit,wednesday
45155,wednesday_1273,2019-09-04 19:19:00,fruit,wednesday
45156,wednesday_1273,2019-09-04 19:20:00,fruit,wednesday
45157,wednesday_1273,2019-09-04 19:21:00,fruit,wednesday
45158,wednesday_1273,2019-09-04 19:22:00,fruit,wednesday
